Population,HPIQuartile,Vaccinated
2177,2,1775.423018312158
2261,2,1705.9731922983822
3341,3,2666.025589581559
3133,2,2409.67152643136
2687,3,2092.7647657729412
6176,2,4601.949248473643
3106,2,2186.185472699621
3909,2,2763.688928491496
2406,3,1836.2247568499645
6940,3,5021.935471247028
4551,3,3295.4287629658174
4259,3,3211.982434166383
5307,4,4505.413771028155
4006,4,3400.1198601827364
4303,2,3168.654826586211
3892,4,3302.920240256305
5280,4,4483.951326094548
2776,3,2050.7221210690705
5178,4,4398.157169540166
4855,4,4141.3772676215785
3069,3,2378.324853360167
5806,4,4955.378288183221
4049,4,3444.1008142216288
2054,4,1745.9556551826379
2368,3,1850.3662287534974
3390,4,2881.2566229599024
6335,4,5378.3509115331135
4290,4,3638.7290360678626
4482,4,3803.787711803913
3470,4,2935.2092935800692
2468,4,2095.4908577511264
6460,4,5218.479097111644
3000,4,2538.700105444221
4694,4,3976.3513493403098
2809,3,2009.2945312524967
3868,3,2565.402886998767
4011,2,2313.6954589014226
4134,2,3288.305339538885
4442,2,3169.009980369404
4539,2,3342.7860370151743
2199,3,1394.1501771248663
3263,2,2191.5369755344927
2054,1,1161.1363281244712
2912,4,2476.445460075156
3874,2,2688.9069245853048
3567,3,2627.2520038628372
2945,2,2185.478734643146
4589,2,2725.7813516862266
2561,2,1605.5203257881017
4499,1,2838.906487130778
4428,2,2756.6943497689876
3594,4,3043.5828012737693
3280,3,2583.154814453555
2539,2,1426.5370239377767
3921,3,2360.019615512789
3031,3,2428.5999303256413
3450,3,2296.482284128896
4568,3,2973.7939268063974
1325,1,678.8254405307821
5151,3,3335.606900557593
3380,2,2064.791127922167
2135,2,1331.2574470180764
4946,3,3720.035032331673
5711,3,4348.495424633746
2185,3,1677.3498765796335
6600,3,4475.524703498084
5957,3,4088.8552082456995
6041,3,4589.080655418117
5519,2,3733.7680716902196
4252,2,2875.019582487852
5313,3,3976.7657653463916
2434,2,1834.2683060491797
4478,2,3209.932436222413
3968,2,3076.9027234833343
5202,3,3775.0998280663184
12152,3,8308.153004624895
5042,3,3706.50539201117
2618,4,2002.016941234589
816,0,405.67046992516384
4528,3,2834.4857156789476
4787,3,3307.042886477744
2117,2,1310.5237229131078
3556,4,2608.828288773298
6540,3,4504.9754280323905
1350,0,880.9929607791236
1941,2,1086.4970762037767
5618,3,2674.2856791720787
2289,2,1220.7964911956178
9228,3,6923.415098737464
1657,3,1177.0368322975303
2548,2,1782.9330640133444
6605,3,4839.115854516104
2846,1,1947.6552385820503
1877,2,1442.8356957173273
6073,2,4297.2588365648135
6520,1,4535.665298779903
6881,2,5041.933663666493
4806,3,3405.4999980989965
5575,2,3704.553496738221
2956,2,2220.183519328707
4690,3,3598.797860096769
6168,3,4446.4344944731165
7299,3,5417.71598829085
5439,3,4116.943552655051
3393,4,2779.3892442733377
4303,3,3435.6402754037454
7308,4,6186.0121254972755
6772,4,5366.812851458306
8468,3,5137.745436625573
6194,3,4612.693701194973
3007,2,2100.129995340609
4412,1,2743.040782355917
5446,4,4303.4932117901135
6907,3,4899.983095837542
5469,3,3731.036633256324
4155,3,2410.535521451477
3277,2,2463.9145590403436
1911,2,1081.6884225837325
3718,2,1250.8303867127138
6746,0,4669.936870753759
4706,2,2493.6035955613115
5678,3,3442.5259596223004
3834,2,2829.911986582544
5448,2,3720.9469016526077
5013,3,3735.4842169717404
5568,3,4071.9384754923176
7688,3,5710.497787396873
3254,2,2345.2776346126025
4605,3,3557.1046375084015
2981,4,2516.710541646715
2402,3,1407.7209035267676
4480,3,3521.9681645917153
5824,3,4474.7807901564975
6393,4,5374.5635503927815
2819,3,2154.0473629531934
4774,3,3471.103198711873
6372,3,4690.223292310979
2462,3,1643.172165750792
10302,2,7312.2183187885375
6604,3,4717.94764841976
10053,3,7172.944007828024
6663,4,5641.750802118022
4334,4,3680.3909031440335
3866,2,2865.2248712695
4166,2,3278.7284099858107
4438,2,3468.7085829323473
4268,2,3242.1934522306933
3839,2,3004.890451559897
7859,1,5433.386999794148
6566,1,3748.519274127417
5377,2,3453.979416177731
6014,2,4189.183684155811
4384,2,2985.0420960704205
4121,2,3284.092740740733
6333,2,4514.692385476387
4855,2,3442.118917318373
5132,3,3860.9495580310995
5137,2,4066.149264812631
5301,2,4075.9861575997193
4817,1,3835.826358468643
4007,2,2818.4103870563986
3108,4,2364.5691423226604
5510,3,4264.219693354288
3607,3,2653.5746953985995
3321,4,2531.9884558891404
3698,4,2947.8387748862497
3423,4,2896.293547449465
3768,4,3006.971516077953
3093,2,2328.3579884516544
5194,3,3934.3923922055455
4731,3,3253.6458404829837
3805,4,3049.9145144238555
3189,2,2377.0323058834856
6100,2,4683.7735877783525
4673,2,3588.077700932499
3567,2,2839.4071805933495
3793,3,2871.03638448623
4315,2,3427.225880146532
3979,1,2850.8569544785205
2973,2,2347.8726471768523
4600,2,3701.9915450590725
4987,2,3668.1924587842236
3681,1,2479.710212001032
3718,2,2821.850796299541
4709,2,3869.0000271814897
4365,3,3270.5860829962708
4808,1,2377.6894417328144
3845,2,2327.6429808372686
4651,2,3321.350074275887
4382,2,2705.2690177808954
5368,2,3768.883547936228
3017,3,2327.227751294543
4292,2,2814.5029802052686
2660,1,1963.775671681057
3662,1,2639.0038013659428
3674,1,2607.1300601085973
5061,1,2652.3141526372838
5489,1,3879.990832834833
4470,2,3131.7917198590976
5599,3,3796.8060506515053
4688,2,3538.4980970256574
5638,2,3885.5551482217843
5501,2,3864.020766480136
2791,2,2085.556618523884
4784,2,3229.6927208296593
4470,2,3541.3492298301653
4112,2,2988.542530996436
4149,2,2927.67113757721
4134,2,3223.4208677078277
3890,1,2573.673923291408
4129,1,2584.1066903838537
5380,3,3158.221089474844
7396,2,3226.622349474058
5874,3,3900.330694224421
6586,3,4957.601476949901
8275,3,6293.415598360423
3858,4,3264.630028991924
4031,3,3080.1578290402
4659,3,3399.923663465136
4466,3,3379.7076935575506
3645,2,2746.5476748950596
5609,4,4445.337131666176
5066,3,3585.8623235211694
4496,2,3166.7131367199604
4933,4,4186.241373606751
10667,4,9021.855420955999
4816,2,3651.941851613743
4830,3,3602.2304159220266
5225,2,3872.84395309379
4881,2,3664.705869906981
5755,3,4344.509778986114
5950,3,4573.195402611068
7158,3,4984.304097704708
12723,3,8607.17369742817
6420,3,4843.995638053373
10721,3,7709.382182161955
7223,3,4960.663655938409
5085,3,3644.316186109334
4039,1,2811.2012668444886
4233,2,3315.4401475818877
4681,2,3471.1234591207954
4617,2,3290.2886089946574
4206,2,3039.0753599584937
6503,2,4472.621348639498
5556,1,3047.3788408306323
6181,3,4622.650098927188
4337,1,2724.254655051552
8880,2,6474.834862887191
17431,3,11048.065346255284
9878,2,6466.992418195562
3873,2,2262.2968988498333
4703,2,3160.1621649162116
8117,1,4750.169836518474
7584,1,4714.6278208079775
5355,1,2896.7367943088993
7351,1,4307.417605281112
9901,2,7163.375493870355
7012,2,4975.295782119818
5242,2,3770.076048811171
6530,2,4905.113823283563
7227,2,4520.961520943083
5347,3,3382.918143576708
9911,3,6838.749390979048
5146,2,3491.448725274858
6241,2,4118.048802324574
4996,2,3763.629118143058
3534,1,2447.847568480996
4703,1,3051.477093961585
4017,1,3168.112630709719
5998,1,4228.4899529903
2902,1,1870.1241156403935
4542,1,2487.772798034281
4828,1,2866.012706025332
7276,1,4228.613327850213
4404,1,3101.827630892985
5502,1,3670.561325125512
6864,1,4238.962353393985
4174,1,2578.8711523362995
4424,1,3057.9680697966833
4521,1,2931.2830084972707
5072,2,3553.3021416342617
5273,1,4193.73912980602
4350,1,3025.3463978575855
4500,2,3460.0901168079113
4371,1,3580.9697119635193
3957,1,2933.9580577618303
3821,2,2609.9859577271977
3900,2,2773.816567321661
4689,2,3751.802865163873
4914,1,4259.914507459247
4429,1,3224.6432039367046
4097,2,3052.473500105129
3906,1,2762.766620832751
3520,1,2427.7749655900793
4348,1,2995.3844811443482
4335,1,2937.2357777151115
4238,2,3055.5734570844215
5009,1,3411.9974591164873
4361,1,3063.2025054093447
5649,1,3629.4905855085244
4663,2,3036.4091133285183
5162,1,3330.3586025269865
5036,1,3651.848314905015
4773,1,3120.375099856566
6129,1,4355.281786404894
4717,1,3639.6358777476216
4296,1,3022.9637085310424
4029,1,2728.1196054870306
4034,1,2609.6764325537406
5137,1,3676.4949915226703
5005,1,3332.6381944727336
3116,3,1778.4717134524285
7447,2,4332.71885566568
4273,1,3076.391680653582
4553,1,3154.134369139564
4435,2,3088.851029952319
4858,1,2814.5175720509155
6380,2,4501.444802472752
5247,1,3700.085021976382
4784,1,3303.898353381567
5199,1,3867.4806867821276
2917,1,2122.928667006501
6800,1,4919.358066817814
7132,1,4884.843910266985
3775,1,2525.7330851291727
5011,1,3557.1176272902085
5913,1,4569.57180946298
7471,1,5068.725914545664
6324,1,4508.918987019515
2044,1,1446.2390810242614
3442,1,2405.748340781728
7670,2,5281.2778087164625
3276,1,2151.477479937663
4169,1,2969.272028542584
3913,1,3017.407351100468
4905,1,3400.5252328931865
7902,1,5398.033092361853
2920,1,2087.5338462961095
4410,1,2667.8161427888886
7648,1,5047.9592392260565
4149,2,3493.9594560368328
4603,2,3452.7265802194515
3844,2,3469.5772002262734
4091,1,2806.321755423367
7081,1,5484.309488178612
3892,4,3308.4920960380387
2553,2,1768.1640973554922
3686,3,2787.4005809879495
2875,1,1924.5098022115217
1967,2,1521.18638522448
5501,2,4357.377130218817
4493,2,3507.776850515975
6251,1,4271.958099623716
9531,3,7376.7998126751645
4467,1,2864.4888639369187
3717,1,2586.6881730795035
5387,2,4233.966579624829
6455,1,4357.284292149664
4181,2,3040.416073724312
2615,1,1855.005860907544
3702,1,2442.0790522296384
5325,2,4178.273621987654
5052,1,3303.126674116964
6424,1,4375.857791448256
4190,1,3091.240881091742
3970,2,3013.496583260884
4498,2,3445.6025277136077
7446,3,5342.669136177737
4117,3,3019.397771659087
6279,3,4275.460758676599
6009,2,4086.3295685298904
6647,1,4640.751896152267
2916,2,2167.9899069682842
4872,3,3784.1356328347015
6034,3,4311.245337811832
2976,4,2517.9714186745205
9412,3,6844.35153313079
6091,3,4546.937137681573
5567,3,3987.7994189886135
2519,1,1631.744537758705
7975,4,6659.747247189777
5238,2,4125.2187999364505
3336,2,2281.049153146641
7480,3,5202.415264479339
7304,2,5084.100060656237
4257,2,2892.2225663074637
11398,3,8472.262132597309
4086,2,2657.303005945113
3870,1,2378.663670707357
4102,1,2812.288042408936
5898,1,3847.241650944158
2005,1,737.5962947523896
6831,1,4184.735063693605
6410,1,3317.1341510516077
5724,2,3790.0083262931385
14033,1,8722.856757156125
7915,1,4932.6240906391695
9235,1,5858.970649182949
5747,1,4239.943041440153
7637,1,3958.1581527699104
20735,2,12668.243283650361
5403,2,2920.2614310010863
4300,3,2666.634701791664
2196,2,976.072853040893
1182,0,874.9273867154405
3100,1,2423.283939164356
6418,1,4631.3097864140755
5707,2,3806.4272471164736
4914,1,2435.6609589858876
5777,2,3919.0847140238175
6422,1,4095.8637634739616
8917,2,6012.32584980693
5444,1,3312.0851224420658
6529,2,4217.142706912191
3386,1,2157.121492502738
7800,2,5575.462499906728
6360,1,4138.154406164327
3801,2,2728.8999614468676
4500,1,2946.9681827402023
9781,1,6472.357820867877
6851,1,4037.5323501682333
4592,1,3175.965025619735
4460,2,3269.9476477864487
4352,1,2673.6762889777656
5989,1,3644.4661759540013
4353,1,2919.604076098438
5514,1,3682.9903546897785
7986,2,5066.817446973183
3282,2,2190.3637075439124
5910,1,3731.2835007215695
4691,1,3190.66557067335
4492,2,3007.6080414580833
7395,1,4018.8067301942965
4287,1,2855.565400323675
5022,1,3222.5668090521326
5071,1,3045.2703952463626
13596,2,8314.917431418951
6490,2,4415.119005028364
4833,1,3017.978911957043
6655,1,4138.132025150706
5966,2,3676.975649275589
3813,1,1897.0843706562766
5538,2,3341.880118609522
5020,2,2785.3840673013956
6698,1,4195.367274605676
9436,1,6122.512717490936
3609,1,1121.5322955350928
7373,1,3370.276876979598
2843,1,1367.549108149865
2893,1,1449.3580683355483
6286,1,4101.200610153475
7234,2,4952.471798042377
5598,1,3570.3278336853373
5168,1,3515.105450701316
3253,1,1600.9762166494859
3067,2,2289.1905028047195
4600,1,2818.4341540935484
3816,1,2188.143941829465
5241,1,4119.95317790694
1496,1,854.3775343150055
3628,1,1954.6562401902875
1927,1,781.068106226121
3477,1,2465.6342630786808
5030,1,2440.673023787523
3195,2,1968.2858313886386
2802,2,1676.3996339069172
5067,1,3285.629810138946
3520,2,2229.818919044869
2198,1,1543.3932228842325
1588,0,1099.5409787238452
3564,2,1901.837600848052
1913,2,1003.0694778759382
1519,0,1385.6840132108684
1223,3,888.6490797993229
1157,0,845.7335679392465
951,0,611.4087055813512
1360,0,967.7845994973756
4085,1,2290.6816537824448
3155,1,1641.3334845285865
3470,2,1948.8769075098273
1801,2,941.3312309044254
6989,2,3772.009017395625
1654,1,819.0392172222313
6417,1,3257.1618965755224
3352,1,1722.6583662263367
5150,2,4135.372334893967
4879,1,3457.454698052857
5229,2,3532.0133119422803
3619,1,2153.0893475401
4818,1,2075.5935724309543
5928,0,3968.256618245636
1513,0,1081.597936761233
3313,1,2201.327596193883
3859,1,2433.5740416431026
3757,3,2631.8831377883876
7552,1,2329.8059179156144
1593,0,806.3067732080449
1482,0,511.7209763919242
0,0,0.0
4499,0,2643.655384515721
2880,4,2440.1155721345744
1729,4,1471.898105986713
4050,4,3443.9993108761105
4620,4,3944.9511743526978
3574,4,3053.049551589932
2629,4,2168.5643910225685
3030,4,2581.2071695596146
3663,4,3117.841255664331
4096,4,3475.6051327562245
4985,3,3326.7786545094746
4525,4,3611.8912547883765
2957,3,1840.3482348782127
5386,3,3831.3377699717353
5910,3,4466.538552660017
2925,4,2490.207238826746
3705,4,3156.5975325935437
5228,2,4083.555227793659
4434,3,3414.667691348669
4997,2,3999.0225560995164
2816,4,2395.491954243801
3180,4,2708.9656662041443
2402,4,1876.0337200354843
4888,3,3782.850428514657
3421,1,2650.445636481665
4425,1,3314.651792472963
2603,1,1741.1998636715061
5939,1,3801.383932718228
4170,2,3348.4471138850176
4736,1,3577.904386565676
5051,2,3666.7575895928208
5765,2,3906.8569294910358
5575,1,3945.2798174244163
4025,1,2550.103474836083
4826,2,3540.063433015546
6370,2,4641.098547956209
4030,3,3003.3615842122053
4837,1,2848.5316845763473
5129,1,2772.7682982091055
3507,1,2300.413856930231
3808,1,1942.8589940912389
2699,2,1939.0818577265331
4267,2,3195.4681303117377
3021,1,1865.0154926219675
5080,3,3209.7291566840577
4501,3,3394.4900061476615
4962,3,3923.1655482732085
3418,3,2630.114501596189
7169,1,5104.147366706917
3783,2,2603.777452793229
3894,2,2867.4742957765993
4735,2,3301.6116463876874
4487,1,2656.9814080270576
3541,2,2638.781504103599
5835,2,2443.87890275019
3887,2,1822.0406239568465
5606,2,2808.3149570695523
3252,2,1869.5558516093008
3199,3,1800.2682062260112
5691,1,3608.0353668570947
4291,1,2515.5115648576366
4798,2,3258.5646180625
3175,3,1329.456439952912
5991,2,2449.124285936766
4318,1,2106.3140370069054
4243,2,2517.022054360198
3253,3,2323.0539229621263
5545,3,4031.3476423137035
6160,2,4109.027338741194
4934,2,3246.115819228989
2983,2,1498.6609832608744
3820,2,2616.9170744249486
3994,3,1823.1793866054622
4237,2,1989.680634451011
3053,1,1267.1685949990126
3766,1,1735.600605371998
3225,1,2204.9034994897756
5227,1,3984.952525119479
5561,2,4176.244532069428
3878,1,2663.9676375297117
4220,1,2865.9584934858303
3833,1,2639.83460020747
4432,1,2142.5485985881637
2942,1,1235.3389863321222
2791,1,1281.8736685591355
3846,1,2771.074253242199
6530,0,3444.852522181748
3808,1,2092.8400762278716
4443,1,2295.232435400872
4635,1,2357.242320445409
6097,2,3293.996509893401
5283,4,4479.288644895405
3479,3,2608.4706515102093
3637,3,2972.4777736388387
2701,2,1659.9278600250273
1879,3,1439.60704843085
1744,1,1329.8587584198872
3744,1,2580.366632720779
4591,1,2857.45777219294
2034,1,1370.3801030813759
6788,1,4974.221431665498
4461,2,3577.8189304297407
6609,2,5548.146066235067
7287,4,6240.854256817856
198,0,148.43052414439063
4355,4,3715.722529945115
1921,2,1618.2311906456214
2644,4,2260.082266471527
2775,3,2162.877800131212
3441,4,2919.554946127962
2122,4,1799.3139643104143
144,0,100.3889967044348
3435,0,2630.2674924465286
2502,2,1909.1200698894881
1469,1,1142.5543027451258
2414,3,1861.2382205215138
4749,2,4016.236127745541
4882,4,4147.61147894412
2805,4,2333.3826740244745
4857,4,4053.980735233728
5312,4,4523.432745914737
4801,4,3854.8086467422995
1958,4,1566.9319218885025
6274,3,4153.645302053319
3913,3,2661.892837541236
3133,4,2518.1560234281396
5520,3,3951.227567124086
3618,4,3071.552235128517
3762,4,3192.4949418167093
5297,3,3949.542355885374
4362,3,3571.9813571950062
2535,4,2160.198837039852
3000,3,2365.201053886186
2738,4,2333.408851556108
2756,3,2185.7342948247115
2385,4,2028.485923137833
3236,4,2747.7560095768163
3665,4,3115.631521757668
3871,4,3289.6633100729005
3193,4,2714.1669961017474
2950,4,2524.4222832344267
2965,4,2480.4940883793715
3328,4,2821.612110007818
10260,0,8263.295237435741
2875,4,2288.775109412692
3645,4,3097.7028483566482
5170,4,4308.438183857427
2764,4,2343.468777204335
3492,4,2956.9542411960247
2115,4,1794.8880306331405
6341,4,5397.439732951341
5436,4,4621.511959698134
4768,4,3985.1287436745074
5962,4,5073.3265867404825
5359,4,4556.693404572983
2312,4,1966.2867276219658
12559,4,10591.08228788533
9687,4,7918.700773858728
2211,4,1874.881289148577
4050,4,3446.566358962332
1795,3,1344.2484996605258
8469,3,6883.782095176066
7395,2,6092.710906113588
4311,3,3129.129054018619
3302,4,2810.1160209118557
3143,3,2404.197591111264
4298,4,3637.109917062675
5950,4,5044.451153387467
4919,4,4169.252764643807
3303,3,2617.8414281799433
6092,3,4429.238491926807
4017,3,3136.2077686734865
3265,3,2397.659103200406
4741,4,3729.0400189368083
5444,3,3642.3306369298834
3131,4,2475.398547787033
3360,3,2575.157029849873
4078,3,2925.101366645737
6203,3,4407.214485561684
3708,2,2269.8642894065806
5471,3,3674.248635799933
2536,3,2035.078877636913
2974,4,2528.939392624494
4697,3,3441.4444945067157
4782,2,3432.375891647556
2851,4,2412.9977545735146
5536,4,4516.956067544716
4968,4,4153.608959225317
5866,3,4622.522742646993
6231,4,5290.779005340079
5703,4,4839.890932084794
5334,3,4214.643649840057
3798,3,3036.8354271518842
7214,3,5661.502654546168
6241,3,4818.130742743291
6302,3,4619.965903736873
2503,3,1968.4331995138295
3985,4,3382.8180771302664
2552,4,2029.8767665777918
6335,2,3444.5671232598147
3021,2,1745.1358583642868
4876,2,2833.596993528251
5782,2,3945.841642917384
4585,3,2904.4632019641226
2140,3,1549.107922538598
3610,2,2208.5541064635495
5060,4,4030.880615115323
3355,2,2225.286568134672
3500,4,2628.7670557763645
2629,4,1967.2901908806766
3780,0,2280.4289460851014
3525,3,2468.8164340796743
4242,2,2926.4252833754213
4141,4,3510.7913191518132
3905,3,2856.485355226023
7605,3,5468.114250608993
4256,3,3254.494172118093
5191,4,4420.503895638895
4664,0,2813.944608861637
3433,4,2731.569649394261
5500,4,4644.433850297534
6093,4,4836.806659358564
3996,4,3187.514529096164
3153,3,1769.477449781935
3946,3,2923.653468401593
4146,1,2483.5733307730547
3623,1,2629.833390028918
3581,4,2927.939964522305
4358,3,3288.2672092254834
2988,3,2304.4351131393823
3288,4,2684.7544288477197
5454,4,4429.677320297054
3447,4,2813.338103891132
6700,4,5673.293832887914
